filepath,source_class,target_class,split,variant
data/raw/garbage_v2/standardized_256/plastic/plastic_323.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_325.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_326.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_327.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_329.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_33.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_330.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_332.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_333.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_334.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_335.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_337.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_338.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_342.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_343.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_345.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_347.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_348.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_35.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_350.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_352.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_354.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_355.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_357.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_36.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_360.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_362.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_366.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_368.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_369.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_370.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_373.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_374.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_376.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_378.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_38.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_380.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_381.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_383.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_384.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_385.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_386.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_387.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_388.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_389.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_39.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_390.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_391.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_394.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_395.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_399.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_4.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_40.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_400.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_401.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_402.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_403.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_406.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_407.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_408.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_41.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_410.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_411.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_412.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_414.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_416.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_418.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_419.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_42.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_420.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_422.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_424.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_426.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_427.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_43.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_430.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_431.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_432.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_433.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_434.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_435.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_438.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_44.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_440.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_443.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_444.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_446.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_447.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_448.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_449.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_45.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_450.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_451.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_452.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_453.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_454.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_456.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_458.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_459.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_46.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_460.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_461.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_462.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_464.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_468.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_469.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_470.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_471.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_475.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_477.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_478.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_479.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_480.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_482.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_484.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_485.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_486.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_487.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_488.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_489.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_490.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_492.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_493.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_495.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_496.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_497.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_498.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_5.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_50.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_500.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_502.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_503.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_504.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_506.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_508.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_509.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_51.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_510.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_511.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_514.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_515.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_516.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_517.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_518.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_519.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_52.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_520.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_521.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_523.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_524.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_526.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_527.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_531.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_533.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_534.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_535.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_536.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_537.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_538.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_54.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_540.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_541.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_542.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_543.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_545.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_546.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_548.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_549.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_55.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_550.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_551.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_552.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_553.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_554.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_555.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_556.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_557.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_558.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_559.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_56.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_560.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_561.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_562.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_563.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_564.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_565.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_566.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_568.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_569.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_571.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_572.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_573.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_574.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_575.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_578.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_579.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_580.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_581.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_582.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_583.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_584.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_585.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_587.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_589.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_59.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_591.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_594.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_596.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_597.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_598.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_599.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_60.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_600.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_601.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_602.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_603.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_604.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_607.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_608.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_609.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_610.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_611.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_614.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_615.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_616.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_617.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_618.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_619.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_62.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_620.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_621.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_623.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_624.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_625.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_626.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_627.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_628.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_629.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_63.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_631.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_632.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_633.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_634.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_636.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_639.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_64.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_641.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_642.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_643.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_644.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_645.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_646.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_647.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_649.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_650.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_651.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_652.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_653.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_655.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_657.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_658.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_659.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_66.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_660.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_661.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_663.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_665.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_666.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_669.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_67.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_672.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_673.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_674.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_675.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_676.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_677.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_68.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_680.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_683.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_684.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_685.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_687.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_688.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_689.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_690.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_692.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_693.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_694.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_695.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_696.jpg,plastic,plastic,train,standardized_256
data/raw/garbage_v2/standardized_256/plastic/plastic_697.jpg,plastic,plastic,train,standardized_256
